train/total_loss,train/l_absa,train/l_rec,train/mse_loss,train/alpha,train/beta,train/lr,step
2.609375,1.015625,2.546875,0.146484375,0.9571284125379171,0.14823053589484328,5.364077669902913e-05,1325
0.29022216796875,1.859375,0.0,0.1484375,0.9569666329625884,0.14841253791708797,5.380258899676376e-05,1330
2.328125,1.8828125,2.125,0.1513671875,0.9568048533872598,0.14859453993933266,5.40453074433657e-05,1335
2.609375,1.625,2.46875,0.14453125,0.9566430738119313,0.14877654196157736,5.4207119741100334e-05,1340
0.2030029296875,1.265625,0.0,0.1455078125,0.9564812942366027,0.14895854398382205,5.4449838187702276e-05,1345
0.20245361328125,1.2578125,0.0,0.1494140625,0.956319514661274,0.14914054600606674,5.4611650485436894e-05,1350
0.21649169921875,1.3515625,0.0,0.1435546875,0.9561577350859454,0.14932254802831144,5.4854368932038836e-05,1355
0.1492919921875,0.89453125,0.0,0.1552734375,0.9559959555106168,0.14950455005055613,5.501618122977347e-05,1360
2.453125,0.2470703125,2.515625,0.1416015625,0.9558341759352882,0.14968655207280082,5.525889967637541e-05,1365
2.53125,0.80859375,2.5,0.134765625,0.9556723963599596,0.14986855409504551,5.542071197411004e-05,1370
2.25,0.291015625,2.28125,0.13671875,0.9555106167846309,0.1500505561172902,5.566343042071198e-05,1375
2.875,0.8515625,2.859375,0.1328125,0.9553488372093023,0.1502325581395349,5.58252427184466e-05,1380
3.484375,2.734375,3.203125,0.134765625,0.9551870576339737,0.15041456016177956,5.606796116504854e-05,1385
0.12225341796875,0.7265625,0.0,0.12890625,0.9550252780586451,0.15059656218402429,5.6229773462783174e-05,1390
3.5,1.0078125,3.484375,0.130859375,0.9548634984833164,0.15077856420626895,5.6472491909385117e-05,1395
2.765625,1.3984375,2.671875,0.134765625,0.9547017189079878,0.15096056622851367,5.663430420711975e-05,1400
1.6328125,1.0859375,1.5234375,0.12890625,0.9545399393326592,0.15114256825075834,5.687702265372169e-05,1405
0.20135498046875,1.234375,0.0,0.1484375,0.9543781597573306,0.15132457027300306,5.703883495145631e-05,1410
2.65625,0.6015625,2.671875,0.1357421875,0.954216380182002,0.15150657229524772,5.728155339805825e-05,1415
3.578125,1.1328125,3.546875,0.1474609375,0.9540546006066735,0.15168857431749241,5.744336569579288e-05,1420
0.07354736328125,0.388671875,0.0,0.14453125,0.9538928210313448,0.1518705763397371,5.768608414239482e-05,1425
3.078125,1.6953125,2.9375,0.1513671875,0.9537310414560162,0.1520525783619818,5.7847896440129454e-05,1430
2.75,0.69140625,2.734375,0.234375,0.9535692618806876,0.1522345803842265,5.80906148867314e-05,1435
4.75,0.6640625,4.84375,0.224609375,0.953407482305359,0.15241658240647118,5.825242718446602e-05,1440
3.328125,0.28515625,3.40625,0.2451171875,0.9532457027300303,0.15259858442871588,5.8495145631067963e-05,1445
0.112060546875,0.625,0.0,0.1630859375,0.9530839231547017,0.15278058645096057,5.8656957928802594e-05,1450
2.890625,1.1953125,2.8125,0.1298828125,0.9529221435793731,0.15296258847320526,5.889967637540453e-05,1455
2.90625,1.484375,2.78125,0.15234375,0.9527603640040445,0.15314459049544996,5.906148867313917e-05,1460
2.09375,0.85546875,2.046875,0.1396484375,0.9525985844287159,0.15332659251769465,5.9304207119741104e-05,1465
2.203125,1.7734375,2.015625,0.1611328125,0.9524368048533872,0.15350859453993934,5.946601941747573e-05,1470
2.328125,0.66015625,2.328125,0.1435546875,0.9522750252780586,0.15369059656218403,5.970873786407767e-05,1475
2.6875,0.47265625,2.71875,0.130859375,0.95211324570273,0.15387259858442873,5.98705501618123e-05,1480
2.125,1.3203125,2.0,0.1416015625,0.9519514661274014,0.15405460060667342,6.0113268608414244e-05,1485
2.359375,0.53125,2.375,0.126953125,0.9517896865520727,0.1542366026289181,6.0275080906148874e-05,1490
3.09375,0.6953125,3.125,0.134765625,0.9516279069767442,0.1544186046511628,6.051779935275082e-05,1495
2.515625,0.84765625,2.5,0.1357421875,0.9514661274014156,0.15460060667340747,6.0679611650485434e-05,1500
1.7578125,0.5234375,1.75,0.12890625,0.951304347826087,0.1547826086956522,6.092233009708738e-05,1505
0.2457275390625,1.5,0.0,0.1328125,0.9511425682507584,0.15496461071789686,6.108414239482201e-05,1510
0.19024658203125,1.1484375,0.0,0.125,0.9509807886754297,0.15514661274014158,6.132686084142394e-05,1515
2.703125,0.671875,2.71875,0.15625,0.9508190091001011,0.15532861476238624,6.148867313915858e-05,1520
2.734375,0.365234375,2.796875,0.1455078125,0.9506572295247725,0.15551061678463096,6.173139158576052e-05,1525
2.34375,1.3671875,2.21875,0.12451171875,0.9504954499494439,0.15569261880687563,6.189320388349514e-05,1530
2.203125,0.7734375,2.171875,0.11962890625,0.9503336703741153,0.15587462082912032,6.213592233009709e-05,1535
0.09149169921875,0.48828125,0.0,0.1533203125,0.9501718907987866,0.156056622851365,6.229773462783171e-05,1540
3.578125,0.83984375,3.625,0.1484375,0.950010111223458,0.1562386248736097,6.254045307443366e-05,1545
3.4375,1.2265625,3.40625,0.12255859375,0.9498483316481294,0.1564206268958544,6.270226537216829e-05,1550
2.34375,0.9921875,2.28125,0.1201171875,0.9496865520728008,0.15660262891809912,6.294498381877024e-05,1555
2.0625,0.2021484375,2.125,0.11865234375,0.9495247724974722,0.15678463094034378,6.310679611650486e-05,1560
2.875,0.99609375,2.84375,0.1298828125,0.9493629929221435,0.15696663296258848,6.334951456310681e-05,1565
3.0625,0.6875,3.09375,0.12255859375,0.949201213346815,0.15714863498483317,6.351132686084142e-05,1570
3.421875,1.546875,3.328125,0.125,0.9490394337714864,0.15733063700707786,6.375404530744337e-05,1575
2.78125,2.546875,2.484375,0.1533203125,0.9488776541961578,0.15751263902932255,6.3915857605178e-05,1580
0.1163330078125,0.62890625,0.0,0.171875,0.9487158746208291,0.15769464105156725,6.415857605177994e-05,1585
3.125,1.1328125,3.09375,0.11962890625,0.9485540950455005,0.15787664307381194,6.432038834951457e-05,1590
0.28155517578125,1.7109375,0.0,0.1201171875,0.9483923154701719,0.15805864509605663,6.456310679611652e-05,1595
1.8125,1.28125,1.6796875,0.1220703125,0.9482305358948433,0.15824064711830133,6.472491909385113e-05,1600
3.296875,0.71484375,3.34375,0.123046875,0.9480687563195147,0.15842264914054602,6.496763754045308e-05,1605
4.6875,0.396484375,4.875,0.140625,0.947906976744186,0.1586046511627907,6.51294498381877e-05,1610
3.359375,2.21875,3.171875,0.12109375,0.9477451971688574,0.1587866531850354,6.537216828478965e-05,1615
2.203125,1.34375,2.078125,0.140625,0.9475834175935288,0.1589686552072801,6.553398058252428e-05,1620
0.15545654296875,0.90234375,0.0,0.119140625,0.9474216380182002,0.15915065722952476,6.577669902912622e-05,1625
0.1553955078125,0.88671875,0.0,0.1376953125,0.9472598584428715,0.15933265925176948,6.593851132686083e-05,1630
2.28125,1.6875,2.109375,0.12451171875,0.9470980788675429,0.15951466127401417,6.618122977346278e-05,1635
2.703125,0.330078125,2.78125,0.12255859375,0.9469362992922143,0.15969666329625887,6.634304207119741e-05,1640
2.625,1.25,2.546875,0.119140625,0.9467745197168858,0.15987866531850353,6.658576051779936e-05,1645
2.890625,1.359375,2.8125,0.1455078125,0.9466127401415572,0.16006066734074825,6.674757281553398e-05,1650
2.265625,1.046875,2.1875,0.1376953125,0.9464509605662286,0.16024266936299292,6.699029126213593e-05,1655
2.21875,0.96484375,2.15625,0.11376953125,0.9462891809908999,0.1604246713852376,6.715210355987056e-05,1660
0.1781005859375,1.03125,0.0,0.12109375,0.9461274014155713,0.1606066734074823,6.739482200647249e-05,1665
2.78125,2.34375,2.53125,0.12451171875,0.9459656218402427,0.16078867542972702,6.755663430420713e-05,1670
2.203125,0.77734375,2.1875,0.1396484375,0.9458038422649141,0.1609706774519717,6.779935275080906e-05,1675
2.375,1.3984375,2.265625,0.11962890625,0.9456420626895854,0.16115267947421638,6.79611650485437e-05,1680
0.28955078125,1.7265625,0.0,0.1025390625,0.9454802831142568,0.16133468149646107,6.820388349514564e-05,1685
1.7734375,0.72265625,1.7421875,0.111328125,0.9453185035389282,0.16151668351870577,6.836569579288026e-05,1690
2.390625,1.53125,2.25,0.103515625,0.9451567239635996,0.16169868554095046,6.86084142394822e-05,1695
3.171875,1.3671875,3.109375,0.10888671875,0.944994944388271,0.16188068756319515,6.877022653721684e-05,1700
0.1690673828125,0.9765625,0.0,0.10888671875,0.9448331648129423,0.16206268958543985,6.901294498381877e-05,1705
2.34375,0.392578125,2.390625,0.09765625,0.9446713852376137,0.16224469160768454,6.917475728155341e-05,1710
2.625,1.625,2.484375,0.1005859375,0.9445096056622851,0.16242669362992923,6.941747572815534e-05,1715
2.46875,1.03125,2.421875,0.09912109375,0.9443478260869566,0.16260869565217392,6.957928802588997e-05,1720
2.3125,0.921875,2.265625,0.09765625,0.9441860465116279,0.16279069767441862,6.98220064724919e-05,1725
2.09375,0.83984375,2.0625,0.1142578125,0.9440242669362993,0.16297269969666328,6.998381877022654e-05,1730
3.171875,1.15625,3.140625,0.107421875,0.9438624873609707,0.163154701718908,7.022653721682848e-05,1735
2.5625,0.84765625,2.546875,0.11181640625,0.9437007077856421,0.16333670374115267,7.038834951456312e-05,1740
2.34375,0.96875,2.296875,0.138671875,0.9435389282103135,0.1635187057633974,7.063106796116505e-05,1745
2.1875,1.5078125,2.046875,0.11328125,0.9433771486349848,0.16370070778564208,7.079288025889968e-05,1750
2.421875,0.224609375,2.515625,0.111328125,0.9432153690596562,0.16388270980788677,7.103559870550163e-05,1755
0.20037841796875,1.1484375,0.0,0.119140625,0.9430535894843276,0.16406471183013144,7.119741100323625e-05,1760
0.2615966796875,1.53125,0.0,0.09619140625,0.942891809908999,0.16424671385237616,7.144012944983819e-05,1765
2.234375,0.341796875,2.28125,0.09521484375,0.9427300303336704,0.16442871587462082,7.160194174757282e-05,1770
2.984375,0.72265625,3.015625,0.09912109375,0.9425682507583417,0.16461071789686554,7.184466019417476e-05,1775
3.390625,1.5078125,3.3125,0.10595703125,0.9424064711830131,0.1647927199191102,7.20064724919094e-05,1780
2.93231201171875,0.0,3.09375,0.1044921875,0.9422446916076845,0.16497472194135493,7.224919093851133e-05,1785
0.22906494140625,1.328125,0.0,0.09326171875,0.942082912032356,0.1651567239635996,7.241100323624596e-05,1790
2.328125,0.953125,2.296875,0.091796875,0.9419211324570274,0.16533872598584431,7.265372168284789e-05,1795
2.171875,1.328125,2.046875,0.09716796875,0.9417593528816987,0.16552072800808898,7.281553398058253e-05,1800
0.19561767578125,1.1171875,0.0,0.1005859375,0.9415975733063701,0.16570273003033367,7.305825242718447e-05,1805
0.0987548828125,0.54296875,0.0,0.08935546875,0.9414357937310415,0.16588473205257837,7.32200647249191e-05,1810
2.15625,0.90625,2.109375,0.0888671875,0.9412740141557129,0.16606673407482306,7.346278317152104e-05,1815
3.296875,1.140625,3.28125,0.091796875,0.9411122345803842,0.16624873609706775,7.362459546925566e-05,1820
3.390625,0.578125,3.484375,0.09521484375,0.9409504550050556,0.16643073811931244,7.386731391585761e-05,1825
2.328125,0.455078125,2.375,0.09130859375,0.940788675429727,0.16661274014155714,7.402912621359224e-05,1830
0.2237548828125,1.2890625,0.0,0.08935546875,0.9406268958543984,0.16679474216380183,7.427184466019417e-05,1835
0.21795654296875,1.2421875,0.0,0.109375,0.9404651162790698,0.16697674418604652,7.443365695792881e-05,1840
3.828125,1.34375,3.828125,0.09814453125,0.9403033367037411,0.16715874620829121,7.467637540453075e-05,1845
2.265625,0.25390625,2.34375,0.10107421875,0.9401415571284125,0.1673407482305359,7.483818770226537e-05,1850
2.28125,0.859375,2.265625,0.1162109375,0.9399797775530839,0.16752275025278057,7.508090614886732e-05,1855
2.703125,0.1796875,2.828125,0.099609375,0.9398179979777553,0.1677047522750253,7.524271844660194e-05,1860
2.65625,0.8671875,2.65625,0.10009765625,0.9396562184024266,0.16788675429726999,7.548543689320389e-05,1865
3.0625,0.8125,3.09375,0.0966796875,0.939494438827098,0.16806875631951468,7.564724919093852e-05,1870
2.9375,0.78125,2.984375,0.0966796875,0.9393326592517695,0.16825075834175934,7.588996763754047e-05,1875
2.421875,0.255859375,2.515625,0.0888671875,0.9391708796764409,0.16843276036400406,7.605177993527508e-05,1880
0.14837646484375,0.8203125,0.0,0.09716796875,0.9390091001011123,0.16861476238624873,7.629449838187703e-05,1885
3.53125,0.51953125,3.640625,0.087890625,0.9388473205257837,0.16879676440849345,7.645631067961165e-05,1890
0.08404541015625,0.443359375,0.0,0.09326171875,0.938685540950455,0.16897876643073811,7.66990291262136e-05,1895
2.46875,1.109375,2.40625,0.09033203125,0.9385237613751264,0.16916076845298283,7.686084142394822e-05,1900
0.222412109375,1.265625,0.0,0.08544921875,0.9383619817997978,0.1693427704752275,7.710355987055017e-05,1905
0.1446533203125,0.7890625,0.0,0.1083984375,0.9382002022244692,0.16952477249747222,7.726537216828478e-05,1910
2.296875,0.484375,2.34375,0.0830078125,0.9380384226491405,0.16970677451971689,7.750809061488673e-05,1915
0.2108154296875,1.1875,0.0,0.0869140625,0.9378766430738119,0.16988877654196158,7.766990291262136e-05,1920
0.185546875,1.0390625,0.0,0.087890625,0.9377148634984833,0.17007077856420627,7.79126213592233e-05,1925
0.158935546875,0.87890625,0.0,0.09521484375,0.9375530839231547,0.17025278058645096,7.807443365695793e-05,1930
2.625,0.90625,2.625,0.0869140625,0.9373913043478261,0.17043478260869566,7.831715210355988e-05,1935
0.19073486328125,1.0625,0.0,0.0908203125,0.9372295247724974,0.17061678463094035,7.84789644012945e-05,1940
0.16619873046875,0.91796875,0.0,0.08984375,0.9370677451971688,0.17079878665318504,7.872168284789644e-05,1945
0.144287109375,0.7890625,0.0,0.09521484375,0.9369059656218403,0.17098078867542973,7.888349514563106e-05,1950
2.9375,2.09375,2.734375,0.09521484375,0.9367441860465117,0.17116279069767443,7.912621359223301e-05,1955
2.28125,0.515625,2.3125,0.08837890625,0.936582406471183,0.17134479271991912,7.928802588996764e-05,1960
2.34375,1.1640625,2.265625,0.1416015625,0.9364206268958544,0.1715267947421638,7.953074433656959e-05,1965
3.765625,1.765625,3.6875,0.146484375,0.9362588473205258,0.17170879676440848,7.969255663430421e-05,1970
2.15625,1.7890625,1.9609375,0.1259765625,0.9360970677451972,0.1718907987866532,7.993527508090616e-05,1975
2.65625,0.55859375,2.71875,0.08544921875,0.9359352881698686,0.1720728008088979,8.009708737864078e-05,1980
3.28125,1.34375,3.234375,0.08642578125,0.9357735085945399,0.17225480283114258,8.033980582524272e-05,1985
2.890625,1.109375,2.875,0.0966796875,0.9356117290192113,0.17243680485338725,8.050161812297736e-05,1990
2.203125,1.203125,2.109375,0.09033203125,0.9354499494438827,0.17261880687563197,8.074433656957929e-05,1995
2.09375,1.234375,1.984375,0.103515625,0.9352881698685541,0.17280080889787663,8.090614886731393e-05,2000
2.765625,0.416015625,2.859375,0.10302734375,0.9351263902932255,0.17298281092012135,8.114886731391587e-05,2005
3.0,1.09375,2.984375,0.1396484375,0.9349646107178968,0.17316481294236602,8.131067961165049e-05,2010
0.18829345703125,1.03125,0.0,0.095703125,0.9348028311425682,0.17334681496461074,8.155339805825243e-05,2015
0.18524169921875,1.0078125,0.0,0.1044921875,0.9346410515672396,0.1735288169868554,8.171521035598706e-05,2020
2.5,0.671875,2.546875,0.1083984375,0.934479271991911,0.17371081900910013,8.1957928802589e-05,2025
2.25,1.6328125,2.09375,0.1298828125,0.9343174924165825,0.1738928210313448,8.211974110032364e-05,2030
2.53125,1.078125,2.5,0.1201171875,0.9341557128412538,0.17407482305358948,8.236245954692557e-05,2035
2.25,0.3828125,2.328125,0.0947265625,0.9339939332659252,0.17425682507583418,8.25242718446602e-05,2040
2.53125,1.078125,2.5,0.09521484375,0.9338321536905966,0.17443882709807887,8.276699029126213e-05,2045
2.75,1.6015625,2.625,0.10888671875,0.933670374115268,0.17462082912032356,8.292880258899677e-05,2050
2.078125,0.453125,2.125,0.08837890625,0.9335085945399393,0.17480283114256828,8.31715210355987e-05,2055
4.1875,1.1796875,4.25,0.0888671875,0.9333468149646107,0.17498483316481295,8.333333333333334e-05,2060
3.234375,1.140625,3.234375,0.08447265625,0.9331850353892821,0.17516683518705764,8.357605177993528e-05,2065
0.14556884765625,0.7734375,0.0,0.09814453125,0.9330232558139535,0.17534883720930233,8.37378640776699e-05,2070
2.625,1.1171875,2.578125,0.091796875,0.9328614762386249,0.17553083923154703,8.398058252427184e-05,2075
3.03125,0.98046875,3.046875,0.10302734375,0.9326996966632962,0.17571284125379172,8.414239482200648e-05,2080
2.859375,1.09375,2.84375,0.0810546875,0.9325379170879676,0.17589484327603638,8.438511326860841e-05,2085
2.953125,1.4453125,2.875,0.07861328125,0.932376137512639,0.1760768452982811,8.454692556634305e-05,2090
2.671875,0.38671875,2.78125,0.08203125,0.9322143579373104,0.1762588473205258,8.478964401294499e-05,2095
1.8984375,0.2275390625,1.984375,0.09912109375,0.9320525783619817,0.1764408493427705,8.495145631067961e-05,2100
2.421875,1.046875,2.375,0.08740234375,0.9318907987866532,0.17662285136501515,8.519417475728155e-05,2105
0.1243896484375,0.65234375,0.0,0.09130859375,0.9317290192113246,0.17680485338725987,8.535598705501618e-05,2110
2.421875,1.5546875,2.28125,0.07861328125,0.931567239635996,0.17698685540950454,8.559870550161812e-05,2115
0.08331298828125,0.42578125,0.0,0.0810546875,0.9314054600606674,0.17716885743174926,8.576051779935276e-05,2120
0.1751708984375,0.94140625,0.0,0.08154296875,0.9312436804853387,0.17735085945399395,8.60032362459547e-05,2125
0.113616943359375,0.59765625,0.0,0.07666015625,0.9310819009100101,0.17753286147623865,8.616504854368932e-05,2130
2.21875,0.43359375,2.28125,0.08154296875,0.9309201213346815,0.1777148634984833,8.640776699029127e-05,2135
1.9296875,0.76953125,1.9140625,0.07666015625,0.9307583417593529,0.17789686552072803,8.656957928802589e-05,2140
2.75,2.09375,2.546875,0.0751953125,0.9305965621840243,0.1780788675429727,8.681229773462784e-05,2145
0.1204833984375,0.625,0.0,0.09130859375,0.9304347826086956,0.17826086956521742,8.697411003236246e-05,2150
2.859375,1.1328125,2.84375,0.09326171875,0.930273003033367,0.17844287158746208,8.721682847896441e-05,2155
2.625,0.9375,2.625,0.083984375,0.9301112234580384,0.17862487360970677,8.737864077669902e-05,2160
2.859375,1.328125,2.8125,0.08154296875,0.9299494438827098,0.17880687563195147,8.762135922330097e-05,2165
2.546875,0.69921875,2.59375,0.07958984375,0.9297876643073812,0.1789888776541962,8.77831715210356e-05,2170
2.453125,0.5625,2.53125,0.07763671875,0.9296258847320525,0.17917087967644085,8.802588996763755e-05,2175
2.15625,0.462890625,2.21875,0.08349609375,0.929464105156724,0.17935288169868555,8.818770226537217e-05,2180
0.420654296875,2.28125,0.0,0.10498046875,0.9293023255813954,0.17953488372093024,8.843042071197412e-05,2185
2.703125,0.94921875,2.703125,0.08251953125,0.9291405460060668,0.17971688574317493,8.859223300970874e-05,2190
2.140625,0.6328125,2.171875,0.08056640625,0.9289787664307381,0.17989888776541962,8.88349514563107e-05,2195
1.796875,0.34765625,1.859375,0.0849609375,0.9288169868554095,0.1800808897876643,8.89967637540453e-05,2200
